DOI,Title,Authors,Journal/Book,Publication Year,Create Date,Article Type,Language,Abstract
10.2196/mental.4656,Therapeutic Alliance With a Fully Automated Mobile Phone and Web-Based Intervention: Secondary Analysis of a Randomized Controlled Trial,"Clarke J, Proudfoot J, Whitton A, Birch MR, Boyd M, Parker G, Manicavasagar V, Hadzi-Pavlovic D, Fogarty A.",JMIR Ment Health,2016,2016.2.27,,,
10.7812/TPP/23.094,Personalized Mobile Health-Enhanced Cognitive Behavioral Intervention for Maternal Distress: Examining the Moderating Role of Adverse Childhood Experiences,"Goldstein E, Merrick JS, Edwards RC, Zhang Y, Sinche B, Raven J, Krislov S, Robledo D, Brown RL, Moskowitz JT, Tandon SD, Wakschlag LS.",Perm J,2024,2024.1.24,,,
10.1186/s12888-021-03602-7,The effectiveness of psychological support interventions for those exposed to mass infectious disease outbreaks: a systematic review,"Doherty A, Benedetto V, Harris C, Boland P, Christian DL, Hill J, Bhutani G, Clegg AJ.",BMC Psychiatry,2021,2021.11.24,,,
10.2196/27642,Therapist-Assisted Web-Based Intervention for Prolonged Grief Disorder After Cancer Bereavement: Randomized Controlled Trial,"Kaiser J, Nagl M, Hoffmann R, Linde K, Kersting A.",JMIR Ment Health,2022,2022.2.8,,,
10.1111/jocn.17753,"Comparative Efficacy of Non-Pharmacological Interventions on Anxiety, Depression, Sleep Disorder, and Quality of Life in Patients With Liver Transplantation: A Systematic Review and Network Meta-Analysis","Li M, Yu B, Yang H, He H, Gao R.",J Clin Nurs,2025,2025.4.10,,,
10.1017/gmh.2024.71,Digital mental health interventions for treating mental disorders in young people based in low-and middle-income countries: A systematic review of the literature,"Alagarajah J, Ceccolini D, Butler S.",Glob Ment Health (Camb),2024,2024.9.24,,,
10.1016/j.invent.2021.100443,Internet-delivered CBT intervention (Space for Sleep) for insomnia in a routine care setting: Results from an open pilot study,"Wogan R, Enrique A, Adegoke A, Earley C, Sollesse S, Gale S, Chellingsworth M, Richards D.",Internet Interv,2021,2021.8.25,,,
10.1017/S0033291725000340,Capitalizing on natural language processing (NLP) to automate the evaluation of coach implementation fidelity in guided digital cognitive-behavioral therapy (GdCBT),"Zainal NH, Eckhardt R, Rackoff GN, Fitzsimmons-Craft EE, Rojas-Ashe E, Barr Taylor C, Funk B, Eisenberg D, Wilfley DE, Newman MG.",Psychol Med,2025,2025.4.2,,,
10.1371/journal.pone.0084323,Qualitative meta-synthesis of user experience of computerised therapy for depression and anxiety,"Knowles SE, Toms G, Sanders C, Bee P, Lovell K, Rennick-Egglestone S, Coyle D, Kennedy CM, Littlewood E, Kessler D, Gilbody S, Bower P.",PLoS One,2014,2014.1.28,,,
10.1017/ipm.2021.1,"COVID-19 pandemic: influence of relationship status on stress, anxiety, and depression in Canada","Nkire N, Nwachukwu I, Shalaby R, Hrabok M, Vuong W, Gusnowski A, Surood S, Greenshaw AJ, Agyapong VIO.",Ir J Psychol Med,2022,2021.1.14,,,
10.1037/pst0000553,Strengths use and emotional disorder symptom reduction during a transdiagnostic cognitive behavioral therapy: A random-intercept cross-lagged panel model study,"Teplow D, Spencer-Laitt D, Long LJ, Hey AJ, Moreno JD, Farchione TJ.",Psychotherapy (Chic),2025,2024.11.21,,,
10.1016/j.invent.2023.100673,Efficacy of internet-based cognitive-behavioral therapy for depression in adolescents: A systematic review and meta-analysis,"Wu Y, Fenfen E, Wang Y, Xu M, Liu S, Zhou L, Song G, Shang X, Yang C, Yang K, Li X.",Internet Interv,2023,2023.10.12,,,
10.47176/mjiri.36.74,"The Effects of Cognitive Behavioral Therapy with Biofeedback Therapy on the Quality of Life, Anxiety, Depression and Somatic Symptoms in Patients with Dyssynergic Defecation: A Randomized Controlled Trial","Nikjooy A, Khoshlahjeh Sedgh A, Mahjoubi B, Mirzaei R, Naziri M, Mirbehresi P.",Med J Islam Repub Iran,2022,2022.9.21,,,
10.1080/16506073.2025.2465737,The relationship between perfectionism and treatment outcomes among people receiving internet-based cognitive behaviour therapy for Generalised Anxiety Disorder,"Tang S, Mahoney A, Dobinson K, Shiner CT.",Cogn Behav Ther,2025,2025.2.18,,,
10.1177/13591045231202426,Internet-delivered cognitive behavioral therapy for adolescents with insomnia: Feasibility and preliminary efficacy,"Åslund L, Jernelöv S, Serlachius E, Vigerland S, Wicksell RK, Henje E, Lekander M.",Clin Child Psychol Psychiatry,2024,2023.9.12,,,
10.1016/j.sleep.2023.05.005,Is there an association between sleep quality and magnitude of capability?,"Padilla JC, Ramtin S, Ring D, Crijns TJ, Queralt M.",Sleep Med,2023,2023.6.13,,,
10.2196/12707,Unraveling the Black Box: Exploring Usage Patterns of a Blended Treatment for Depression in a Multicenter Study,"Kemmeren LL, van Schaik A, Smit JH, Ruwaard J, Rocha A, Henriques M, Ebert DD, Titzler I, Hazo JB, Dorsey M, Zukowska K, Riper H.",JMIR Ment Health,2019,2019.7.26,,,
10.2196/50399,"Feasibility, Acceptability, and Potential Efficacy of a Self-Guided Internet-Delivered Dialectical Behavior Therapy Intervention for Substance Use Disorders: Randomized Controlled Trial","Daros AR, Guimond TH, Yager C, Palermo EH, Wilks CR, Quilty LC.",JMIR Ment Health,2024,2024.1.16,,,
10.1089/tmj.2021.0489,Remote Patient Monitoring for Neuropsychiatric Disorders: A Scoping Review of Current Trends and Future Perspectives from Recent Publications and Upcoming Clinical Trials,"Sakamaki T, Furusawa Y, Hayashi A, Otsuka M, Fernandez J.",Telemed J E Health,2022,2022.1.24,,,
10.3390/ijerph19159198,Digital Rehabilitation for Elbow Pain Musculoskeletal Conditions: A Prospective Longitudinal Cohort Study,"Janela D, Costa F, Molinos M, Moulder RG, Lains J, Bento V, Scheer JK, Yanamadala V, Cohen SP, Correia FD.",Int J Environ Res Public Health,2022,2022.8.12,,,
10.1038/s41598-024-53119-8,Mobile cognitive behavioral therapy for insomnia: analysis of factors affecting treatment prognosis,"Wei J, Xu Y, Mao H.",Sci Rep,2024,2024.2.6,,,
10.1016/j.sleep.2025.02.021,Web-based cognitive-behavioral therapy for insomnia in cancer survivors: The OncoSleep randomized trial,"Clara MI, van Straten A, Savard J, Canavarro MC, Allen Gomes A.",Sleep Med,2025,2025.2.23,,,
10.2196/59699,Impact of an Online Discussion Forum on Self-Guided Internet-Delivered Cognitive Behavioral Therapy for Public Safety Personnel: Randomized Trial,"McCall HC, Hadjistavropoulos HD.",J Med Internet Res,2024,2024.8.14,,,
10.1080/09638288.2022.2144492,Exploring the psychosocial needs of persons with lower extremity amputation and feasibility of internet cognitive behavioural therapy: a qualitative study,"Mayo AL, Fung V, Hitzig SL, Gould S, Posa S, Summers deLuca L, Kayssi A.",Disabil Rehabil,2023,2022.11.15,,,
10.2196/46062,Understanding Users' Experiences of a Novel Web-Based Cognitive Behavioral Therapy Platform for Depression and Anxiety: Qualitative Interviews From Pilot Trial Participants,"Shkel J, Green G, Le S, Kaveladze B, Marcotte V, Rushton K, Nguyen T, Schueller SM.",JMIR Form Res,2023,2023.6.20,,,
10.3389/fpsyt.2024.1270543,"Satisfaction, engagement, and outcomes in internet-delivered cognitive behaviour therapy adapted for people of diverse ethnocultural groups: an observational trial with benchmarking","Sapkota RP, Valli E, Dear BF, Titov N, Hadjistavropoulos HD.",Front Psychiatry,2024,2024.3.19,,,
10.1093/sleep/zsaa034,The effects of digital cognitive behavioral therapy for insomnia on cognitive function: a randomized controlled trial,"Kyle SD, Hurry MED, Emsley R, Marsden A, Omlin X, Juss A, Spiegelhalder K, Bisdounis L, Luik AI, Espie CA, Sexton CE.",Sleep,2020,2020.3.5,,,
10.1371/journal.pone.0272685,Deep learning for the prediction of clinical outcomes in internet-delivered CBT for depression and anxiety,"Prasad N, Chien I, Regan T, Enrique A, Palacios J, Keegan D, Munir U, Tanno R, Richardson H, Nori A, Richards D, Doherty G, Belgrave D, Thieme A.",PLoS One,2023,2023.11.27,,,
10.3346/jkms.2023.38.e236,Cancer-Related Dysfunctional Beliefs About Sleep Mediate the Influence of Sleep Disturbance on Fear of Progression Among Patients With Surgically Resected Lung Cancer,"Kim H, Ji W, Lee JW, Jo MW, Yun SC, Lee SW, Choi CM, Lee GD, Lee HJ, Cho E, Lee Y, Chung S.",J Korean Med Sci,2023,2023.8.7,,,
10.3389/fpsyt.2022.862422,A Randomized Controlled Trial Comparing Videoconference vs. Face-to-Face Delivery of Behavior Therapy for Youths With Tourette Syndrome in the Time of COVID-19,"Prato A, Maugeri N, Chiarotti F, Morcaldi L, Vicario CM, Barone R, Rizzo R.",Front Psychiatry,2022,2022.6.10,,,
10.2196/63515,Evaluation of a Guided Chatbot Intervention for Young People in Jordan: Feasibility Randomized Controlled Trial,"de Graaff AM, Habashneh R, Fanatseh S, Keyan D, Akhtar A, Abualhaija A, Faroun M, Aqel IS, Dardas L, Servili C, van Ommeren M, Bryant R, Carswell K.",JMIR Ment Health,2025,2025.2.5,,,
10.2196/resprot.4032,A mobile phone and web-based intervention for improving mental well-being in young people with type 1 diabetes: design of a randomized controlled trial,"Clarke J, Vatiliotis V, Verge CF, Holmes-Walker J, Campbell LV, Wilhelm K, Proudfoot J.",JMIR Res Protoc,2015,2015.5.7,,,
10.2196/52118,Effectiveness of a Web-Based Individual Coping and Alcohol Intervention Program for Children of Parents With Alcohol Use Problems: Randomized Controlled Trial,"Wall H, Hansson H, Zetterlind U, Kvillemo P, Elgán TH.",J Med Internet Res,2024,2024.4.10,,,
10.3389/fpsyt.2024.1479207,A virtual reality-based self-guided training on identification of negative automatic thoughts in healthy adults: a mixed-methods feasibility study,"Yang B, Liao C, Yang Y, Shi B, Zhang C, Li C.",Front Psychiatry,2024,2024.12.12,,,
10.1186/s12875-022-01681-3,"Feasibility, acceptability and costs of nurse-led Alpha-Stim cranial electrostimulation to treat anxiety and depression in university students","Royal S, Keeling S, Kelsall N, Price L, Fordham R, Xydopoulos G, Dawson GR, Kingslake J, Morriss R.",BMC Prim Care,2022,2022.4.29,,,
10.1186/s40814-024-01475-7,Precision computerised cognitive behavioural therapy (cCBT) for adolescents with depression: a pilot and feasibility randomised controlled trial protocol for SPARX-UK,"Khan K, Hall CL, Babbage C, Dodzo S, Greenhalgh C, Lucassen M, Merry S, Sayal K, Sprange K, Stasiak K, Tench CR, Townsend E, Stallard P, Hollis C; Digital Youth research team.",Pilot Feasibility Stud,2024,2024.3.27,,,
10.1186/s12888-019-2235-z,The 2018 UK NHS Digital annual report on the Improving Access to Psychological Therapies programme: a brief commentary,"Moller NP, Ryan G, Rollings J, Barkham M.",BMC Psychiatry,2019,2019.8.16,,,
10.1002/epi4.12913,Comparative effectiveness of digital mental healthcare models for adults with epilepsy: A study protocol of a randomized controlled trial,"Gandy M, Coleman H, Cutler H, Jones MP, Karin E, Kwan P, Nikpour A, Parratt K, Rayner G, Titov N, Todd L, Seil E, Winton-Brown T, Wu W, Dear BF.",Epilepsia Open,2024,2024.2.12,,,
10.2196/40440,Effects of Text4Hope-Addiction Support Program on Cravings and Mental Health Symptoms: Results of a Longitudinal Cross-sectional Study,"Obuobi-Donkor G, Shalaby R, Vuong W, Agyapong B, Hrabok M, Gusnowski A, Surood S, Greenshaw AJ, Agyapong VI.",JMIR Form Res,2023,2023.3.1,,,
10.3390/ijerph15081683,"Community Resilience Learning Collaborative and Research Network (C-LEARN): Study Protocol with Participatory Planning for a Randomized, Comparative Effectiveness Trial","Springgate BF, Arevian AC, Wennerstrom A, Johnson AJ, Eisenman DP, Sugarman OK, Haywood CG, Trapido EJ, Sherbourne CD, Everett A, McCreary M, Meyers D, Kataoka S, Tang L, Sato J, Wells KB.",Int J Environ Res Public Health,2018,2019.2.6,,,
10.1186/s12991-023-00468-9,Dynamics of depressive states among university students in Japan during the COVID-19 pandemic: an interrupted time series analysis,"Shiraishi N, Sakata M, Toyomoto R, Yoshida K, Luo Y, Nakagami Y, Tajika A, Watanabe T, Sahker E, Uwatoko T, Shimamoto T, Iwami T, Furukawa TA.",Ann Gen Psychiatry,2023,2023.10.9,,,
10.1080/10503307.2020.1720932,Added value or added burden? A qualitative investigation of blending internet self-help with face-to-face cognitive behaviour therapy for depression,"Cerga-Pashoja A, Doukani A, Gega L, Walke J, Araya R.",Psychother Res,2020,2020.2.7,,,
10.7759/cureus.1626,The Effectiveness of Internet-Based Cognitive Behavioral Therapy in Treatment of Psychiatric Disorders,"Kumar V, Sattar Y, Bseiso A, Khan S, Rutkofsky IH.",Cureus,2017,2017.11.4,,,
10.1016/j.cct.2024.107658,A real-world longitudinal study implementing digital screening and treatment for distress in inflammatory bowel disease (IBD): The COMPASS-IBD study protocol,"Jones ASK, Harding S, Seaton N, Hudson JL, Duff A, Wroe A, Singh H, Norton S, Picariello F, Moss-Morris R.",Contemp Clin Trials,2024,2024.8.9,,,
10.1016/j.cct.2014.11.001,"Concussion treatment after combat trauma: development of a telephone based, problem solving intervention for service members","Bell KR, Brockway JA, Fann JR, Cole WR, St De Lore J, Bush N, Lang AJ, Hart T, Warren M, Dikmen S, Temkin N, Jain S, Raman R, Stein MB.",Contemp Clin Trials,2015,2014.12.3,,,
10.2196/70822,"Physical, Mental, and Health Empowerment Disparities Across Chronic Obstructive Pulmonary Disease, Asthma, and Combined Groups and the Moderating Role of eHealth Literacy: Cross-Sectional Study","Li J, Wu X, Wu Y, Fong DYT, Song Y, Xu S, Kim C, Lin X, Pandian V.",J Med Internet Res,2025,2025.5.5,,,
10.1111/bjc.12244,Preventing relapse with personalized smart-messaging after cognitive behavioural therapy: A proof-of-concept evaluation,"Malins S, Biswas S, Patel S, Levene J, Moghaddam N, Morriss R.",Br J Clin Psychol,2020,2020.1.22,,,
10.1001/jamapsychiatry.2019.4491,Efficacy of Digital Cognitive Behavioral Therapy for the Treatment of Insomnia Symptoms Among Pregnant Women: A Randomized Clinical Trial,"Felder JN, Epel ES, Neuhaus J, Krystal AD, Prather AA.",JAMA Psychiatry,2020,2020.1.23,,,
10.1016/j.invent.2024.100763,Effectiveness of a guided digital self-help intervention to improve sleep and the biological clock in university students - Study protocol for a randomized controlled trial,"Pape LM, van Straten A, Struijs SY, Spinhoven P, Antypa N.",Internet Interv,2024,2024.9.3,,,
10.1016/j.invent.2022.100600,A therapist-guided internet-based cognitive behavioral therapy program for Hong Kong university students with psychological distress: A study protocol for a randomized controlled trial,"Pan JY, Carlbring P, Lu L.",Internet Interv,2022,2023.1.12,,,
10.1111/jpm.12679,Factors affecting suicidal ideation among premenopausal and postmenopausal women,"Kim GU, Son HK, Kim MY.",J Psychiatr Ment Health Nurs,2021,2020.8.2,,,
10.1016/j.janxdis.2023.102792,Exposure traced in daily life: improvements in ecologically assessed social and physical activity following exposure-based psychotherapy for anxiety disorders,"Heinig I, Weiß M, Hamm AO, Hein G, Hollandt M, Hoyer J, Kanske P, Richter J, Wittchen HU, Pittig A.",J Anxiety Disord,2024,2023.11.21,,,
10.1097/JPN.0000000000000658,Systematic Review of Online Interventions to Reduce Perinatal Mood and Anxiety Disorders in Underserved Populations,"Canfield SM, Canada KE.",J Perinat Neonatal Nurs,2023,2023.1.28,,,
10.3389/fdgth.2021.803315,"Envisioning Post-pandemic Digital Neurological, Psychiatric and Mental Health Care","Khanna A, Jones GB.",Front Digit Health,2021,2022.1.7,,,
10.1177/00048674231183641,Internet-based cognitive behavioural therapy in the real world: Naturalistic use and effectiveness of an evidence-based platform in New Zealand,"Guiney H, Mahoney A, Elders A, David C, Poulton R.",Aust N Z J Psychiatry,2024,2023.6.27,,,
10.1007/s00787-025-02722-9,Updates on digital mental health interventions for children and young people: systematic overview of reviews,"Liverpool S, Mc Donagh C, Feather J, Uzondu C, Howarth M, Bannerman F, Kaehne A, Foster C, Mateus C.",Eur Child Adolesc Psychiatry,2025,2025.4.25,,,
10.1002/pon.6105,Improving emotion regulation in breast cancer patients in the early survivorship period: Efficacy of a brief ecologically boosted group intervention,"Merckaert I, Waroquier P, Caillier M, Verkaeren O, Righes S, Liénard A, Libert Y, Kristanto P, Razavi D.",Psychooncology,2023,2023.1.26,,,
10.2196/63139,"Effectiveness of Cognitive Behavioral Therapy Provided Through a Web Application for Subthreshold Depression, Subthreshold Insomnia, and Subthreshold Panic: Open-Labeled 6-Arm Randomized Clinical Trial Pilot Study","Taguchi K, Miyoshi M, Seki Y, Baba S, Shimizu E.",JMIR Form Res,2025,2025.2.3,,,
10.2196/jmir.3142,"Computer-delivered and web-based interventions to improve depression, anxiety, and psychological well-being of university students: a systematic review and meta-analysis","Davies EB, Morriss R, Glazebrook C.",J Med Internet Res,2014,2014.5.20,,,
10.1017/S1352465821000448,COVID-19 related differences in the uptake and effects of internet-based cognitive behavioural therapy for symptoms of obsessive-compulsive disorder,"Li I, Millard M, Haskelberg H, Hobbs M, Luu J, Mahoney A.",Behav Cogn Psychother,2022,2021.11.10,,,
10.1017/S0033291723000338,The wellbeing neuro course: a randomised controlled trial of an internet-delivered transdiagnostic psychological intervention for adults with neurological disorders,"Gandy M, Heriseanu AI, Balakumar T, Karin E, Walker J, Hathway T, Bisby MA, Scott AJ, Dudeney J, Fisher A, Titov N, Dear BF.",Psychol Med,2023,2024.12.3,,,
10.1016/j.brat.2011.06.008,Mood stability versus mood instability in bipolar disorder: a possible role for emotional mental imagery,"Holmes EA, Deeprose C, Fairburn CG, Wallace-Hadrill SM, Bonsall MB, Geddes JR, Goodwin GM.",Behav Res Ther,2011,2011.7.30,,,
10.1007/s40674-019-00123-z,Self-Efficacy and the Role of Non-Pharmacologic Treatment Strategies to Improve Pain and Affect in Arthritis,"DiRenzo D, Finan P.",Curr Treatm Opt Rheumatol,2019,2019.12.14,,,
10.1097/j.pain.0000000000003009,"A cognitive-behavioral digital health intervention for sickle cell disease pain in adolescents: a randomized, controlled, multicenter trial","Palermo TM, Lalloo C, Zhou C, Dampier C, Zempsky W, Badawy SM, Bakshi N, Ko YJ, Nishat F, Stinson JN.",Pain,2024,2023.9.21,,,
10.1186/s12889-024-20820-2,Insomnia during the COVID-19 pandemic: prevalence and correlates in a multi-ethnic population Singapore,"Satghare P, Abdin E, Shafie S, Devi F, Zhang YJ, Chua BY, Shahwan S, Subramaniam M.",BMC Public Health,2024,2024.12.28,,,
10.2196/jmir.7583,Improving Employee Well-Being and Effectiveness: Systematic Review and Meta-Analysis of Web-Based Psychological Interventions Delivered in the Workplace,"Carolan S, Harris PR, Cavanagh K.",J Med Internet Res,2017,2017.7.28,,,
10.1016/j.heliyon.2024.e37763,From theory to practice: Revealing the real-world impact of cognitive behavioral therapy in psychological disorders through a dynamic bibliometric and survey study,"Hassan Kariri HD, Almubaddel A.",Heliyon,2024,2024.9.26,,,
10.3389/fdgth.2022.932533,Prescribing Time in Nature for Human Health and Well-Being: Study Protocol for Tailored Park Prescriptions,"Schultz CL, Bocarro JN, Hipp JA, Bennett GJ, Floyd MF.",Front Digit Health,2022,2022.8.5,,,
10.1016/j.janxdis.2021.102494,The uptake and outcomes of Internet-based cognitive behavioural therapy for health anxiety symptoms during the COVID-19 pandemic,"Sharrock MJ, Mahoney AEJ, Haskelberg H, Millard M, Newby JM.",J Anxiety Disord,2021,2021.11.11,,,
10.1016/j.invent.2019.100279,An open trial of internet-based cognitive behavioral therapy for first year medical students,"Lattie EG, Kashima K, Duffecy JL.",Internet Interv,2019,2019.9.20,,,
10.1080/09638288.2022.2069293,Psychological therapy using virtual reality for treatment of driving phobia: a systematic review,"Elphinston RA, Vaezipour A, Fowler JA, Russell TG, Sterling M.",Disabil Rehabil,2023,2022.5.9,,,
10.3390/healthcare13091084,The Role of Psychological Interventions in Enhancing Quality of Life for Patients with Cystic Fibrosis-A Systematic Review,"Hogea L, Bernad B, Costea I, Levai CM, Marinca A, Papava I, Anghel T.",Healthcare (Basel),2025,2025.5.14,,,
10.1186/s13063-021-05912-3,Augmenting an online self-directed intervention for gambling disorder with a single motivational interview: study protocol for a randomized controlled trial,"Brazeau BW, Hodgins DC, Cunningham JA, Bennett K, Bennett A.",Trials,2021,2021.12.21,,,
10.2196/11298,Efficacy of an Online Self-Help Treatment for Comorbid Alcohol Misuse and Emotional Problems in Young Adults: Protocol for a Randomized Controlled Trial,"Frohlich JR, Rapinda KK, Schaub MP, Wenger A, Baumgartner C, Johnson EA, O'Connor RM, Vincent N, Blankers M, Ebert DD, Hadjistavropoulos H, Mackenzie CS, Keough MT.",JMIR Res Protoc,2018,2018.11.4,,,
10.2196/resprot.6378,Overcoming Perfectionism: Protocol of a Randomized Controlled Trial of an Internet-Based Guided Self-Help Cognitive Behavioral Therapy Intervention,"Kothari R, Egan S, Wade T, Andersson G, Shafran R.",JMIR Res Protoc,2016,2016.11.13,,,
10.1186/s12916-019-1253-5,Clinical and economic outcomes of remotely delivered cognitive behaviour therapy versus treatment as usual for repeat unscheduled care users with severe health anxiety: a multicentre randomised controlled trial,"Morriss R, Patel S, Malins S, Guo B, Higton F, James M, Wu M, Brown P, Boycott N, Kaylor-Hughes C, Morris M, Rowley E, Simpson J, Smart D, Stubley M, Kai J, Tyrer H.",BMC Med,2019,2019.1.24,,,
10.1016/j.ctim.2025.103153,Efficacy of biofeedback for migraine: A systematic review and meta-analysis,"Paudel P, Sah A.",Complement Ther Med,2025,2025.3.10,,,
10.1002/pon.70081,Psychosocial Interventions to Improve Wellbeing in Teenage and Young Adult Post-Treatment Survivors of Childhood Cancer: A Systematic Review,"O'Donnell N, Ellis L, Morgan JE, Gregersen PA, Willard V, Howell D, Phillips B.",Psychooncology,2025,2025.2.8,,,
10.1016/j.ijnurstu.2025.105112,Effectiveness of digital cognitive behavioral therapy for insomnia in nurses with shift work sleep disorder: Results of a randomized controlled trial,"Brückner HA, Ell J, Kalon L, Strahler J, Ducki A, Riemann D, Buntrock C, Spiegelhalder K, Lehr D.",Int J Nurs Stud,2025,2025.5.22,,,
10.2196/25294,A Suite of Mobile Conversational Agents for Daily Stress Management (Popbots): Mixed Methods Exploratory Study,"Mauriello ML, Tantivasadakarn N, Mora-Mendoza MA, Lincoln ET, Hon G, Nowruzi P, Simon D, Hansen L, Goenawan NH, Kim J, Gowda N, Jurafsky D, Paredes PE.",JMIR Form Res,2021,2021.9.14,,,
10.2196/58024,Efficacy of a Self-Guided Internet Intervention With Optional On-Demand Feedback Versus Digital Psychoeducation on Sleep Hygiene for University Students With Insomnia: Randomized Controlled Trial,"Zarski AC, Bernstein K, Baumeister H, Lehr D, Wernicke S, Küchler AM, Kählke F, Spiegelhalder K, Ebert DD.",J Med Internet Res,2025,2025.5.9,,,
10.1007/s10597-020-00718-0,Remote CBT for Psychosis During the COVID-19 Pandemic: Challenges and Opportunities,"Kopelovich SL, Turkington D.",Community Ment Health J,2021,2020.10.1,,,
10.1037/ser0000781,"Helpful for all? Examining the effects of psychotherapy treatment history on outcomes of single session, transdiagnostic cognitive behavioral interventions for university students","Finch EF, Kleiman EM, Bentley KH, Bernstein EE.",Psychol Serv,2024,2023.6.29,,,
10.1136/bmjopen-2020-044865,Understanding the beliefs and attitudes towards mental health problems held by Muslim communities and acceptability of cognitive behavioural therapy as a treatment: systematic review and thematic synthesis protocol,"Alharbi H, Farrand P, Laidlaw K.",BMJ Open,2021,2021.6.19,,,
10.2196/41815,Trajectories of Symptoms in Digital Interventions for Depression and Anxiety Using Routine Outcome Monitoring Data: Secondary Analysis Study,"Cumpanasoiu DC, Enrique A, Palacios JE, Duffy D, McNamara S, Richards D.",JMIR Mhealth Uhealth,2023,2023.7.12,,,
10.2196/11324,Supported Web-Based Guided Self-Help for Insomnia for Young People Attending Child and Adolescent Mental Health Services: Protocol for a Feasibility Assessment,"Cliffe B, Croker A, Denne M, Stallard P.",JMIR Res Protoc,2018,2018.12.15,,,
10.1186/1471-244X-14-155,The development of a randomised controlled trial testing the effects of an online intervention among school students at risk of suicide,"Robinson J, Hetrick S, Cox G, Bendall S, Yung A, Yuen HP, Templer K, Pirkis J.",BMC Psychiatry,2014,2014.6.3,,,
10.1177/20552076251331885,Evaluating the effectiveness of a collaborative care digital mental health intervention on obsessive-compulsive symptoms in adolescents: A retrospective study,"Lawrence-Sidebottom D, McAlister K, Roots M, Huberty J.",Digit Health,2025,2025.4.29,,,
10.1136/bmjopen-2023-071764,"Improving sleep and learning in rehabilitation after stroke, part 2 (INSPIRES2): study protocol for a home-based randomised control trial of digital cognitive behavioural therapy (dCBT) for insomnia","Weightman M, Robinson B, Fallows R, Henry AL, Kyle SD, Garratt E, Pick A, Teal R, Ajina S, Demeyere N, Espie CA, Seymour B, Johansen-Berg H, Fleming MK.",BMJ Open,2023,2023.4.6,,,
10.1136/bmjopen-2021-058062,Effects of a hybrid digital cognitive-behavioural therapy for insomnia and emotion regulation in the workplace (SLEEP): study protocol for a randomised waitlist control trial,"Moukhtarian TR, Patel K, Toro C, Russel S, Daly G, Walasek L, Tang NKY, Meyer C.",BMJ Open,2022,2022.7.15,,,
10.1007/s11121-018-0871-z,Project Date SMART: a Dating Violence (DV) and Sexual Risk Prevention Program for Adolescent Girls with Prior DV Exposure,"Rizzo CJ, Joppa M, Barker D, Collibee C, Zlotnick C, Brown LK.",Prev Sci,2018,2018.1.21,,,
10.1089/tmj.2024.0050,Short- and Long-Term Outcomes of e-Health and Internet-Based Psychological Interventions for Chronic Tinnitus: A Systematic Review and Meta-Analysis,"Sattel H, Brueggemann P, Steinmetzger K, Boecking B, Martin A, Dobel C, Mazurek B.",Telemed J E Health,2025,2024.10.25,,,
10.2196/19226,Primary Care Peer-Supported Internet-Mediated Psychological Treatment for Adults With Anxiety Disorders: Mixed Methods Study,"Nissling L, Fahlke C, Lilja JL, Skoglund I, Weineland S.",JMIR Form Res,2020,2020.8.21,,,
10.3389/fpsyt.2023.1194955,Comparing the efficacy of electronic cognitive behavioral therapy to medication and combination therapy for generalized anxiety disorder: a quasi-experimental clinical trial,"Stephenson C, Moghimi E, Shao Y, Kumar A, Yee CS, Miller S, Stefatos A, Gholamzadehmir M, Abbaspour Z, Jagayat J, Shirazi A, Gizzarelli T, Gutierrez G, Khan F, Patel C, Patel A, Yang M, Omrani M, Alavi N.",Front Psychiatry,2023,2023.12.21,,,
10.7759/cureus.81840,"Psychological Impact of COVID-19 on Children and Adolescents: A Narrative Review of Mental Health Challenges, Interventions, and Long-Term Trajectories","Lal P, Gupta S.",Cureus,2025,2025.5.8,,,
10.2196/29137,The Effectiveness of Serious Games in Alleviating Anxiety: Systematic Review and Meta-analysis,"Abd-Alrazaq A, Alajlani M, Alhuwail D, Schneider J, Akhu-Zaheya L, Ahmed A, Househ M.",JMIR Serious Games,2022,2022.2.14,,,
10.2196/47047,Telehealth and In-Person Behavioral Health Services in Rural Communities Before and During the COVID-19 Pandemic: Multisite Prospective Cohort Study,"Ward MM, Ullrich F, Bhagianadh D, Nelson EL, Marcin JP, Carter KD, Law KB, McCord C, Neufeld J, Merchant KAS.",JMIR Ment Health,2023,2023.9.18,,,
10.1002/14651858.CD011118.pub2,Psychological therapies (remotely delivered) for the management of chronic and recurrent pain in children and adolescents,"Fisher E, Law E, Palermo TM, Eccleston C.",Cochrane Database Syst Rev,2015,2015.3.25,,,
10.3389/fdgth.2025.1556468,The role of technology and screen media use in treatment outcomes of children participating in a digital mental health intervention: a retrospective analysis of Bend Health,"McAlister K, Lawrence-Sidebottom D, McCutchen D, Roots M, Huberty J.",Front Digit Health,2025,2025.5.19,,,
10.2196/50113,Patient and Therapist Perceptions of a Publicly Funded Internet-Based Cognitive Behavioral Therapy (iCBT) Program for Ontario Adults During the COVID-19 Pandemic: Qualitative Study,"Thapar S, Nguyen M, Khan BN, Fanaieyan R, Kishimoto V, Liu R, Bolea-Alamañac B, Leon-Carlyle M, O'Riordan A, Keresteci M, Bhattacharyya O.",JMIR Form Res,2024,2024.2.19,,,
